medication_id,ndc_code,drug_name,generic_name,dosage_form,strength,manufacturer
1102,79837-165-02,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1103,63582-825-03,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1104,94078-329-04,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1105,97465-452-05,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1106,64299-486-06,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1107,42829-300-07,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1108,81085-178-08,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1109,49281-248-09,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1110,20014-816-10,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1111,83461-310-11,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1112,84058-334-12,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1113,32236-505-13,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1114,42668-643-14,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1115,67874-989-15,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1116,31318-214-16,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1117,96748-155-17,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1118,43470-786-18,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1119,86777-911-19,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1120,29375-866-20,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1121,59263-710-21,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1122,19661-582-22,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1123,37720-805-23,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1124,16434-802-24,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1125,74205-326-25,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1126,70509-326-26,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1127,14166-771-27,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1128,53441-666-28,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1129,87841-576-29,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1130,33905-777-30,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1131,82317-557-31,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1132,44795-186-32,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1133,23469-393-33,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1134,84358-532-34,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1135,50844-779-35,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1136,47260-711-36,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1137,90570-442-37,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1138,41924-297-38,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1139,71294-606-39,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1140,75217-105-40,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1141,95584-172-41,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1142,63822-667-42,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1143,53667-222-43,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1144,88231-934-44,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1145,83931-286-45,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1146,36576-130-46,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1147,95366-197-47,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1148,97230-678-48,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1149,52622-618-49,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1150,16097-344-50,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1151,56091-971-51,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1152,23458-154-52,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1153,35996-422-53,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1154,65844-979-54,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1155,95006-194-55,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1156,34182-860-56,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1157,93459-961-57,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1158,28950-110-58,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1159,42174-494-59,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1160,64481-859-60,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1161,50237-230-61,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1162,39207-722-62,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1163,97194-634-63,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1164,99019-127-64,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1165,85192-272-65,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1166,76977-702-66,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1167,46858-243-67,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1168,54927-484-68,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1169,65798-215-69,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1170,81560-926-70,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1171,37059-481-71,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1172,23992-166-72,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1173,84543-991-73,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1174,47614-521-74,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1175,14038-846-75,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1176,84051-226-76,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1177,35003-170-77,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1178,15034-313-78,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1179,65899-280-79,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1180,82328-563-80,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1181,39854-168-81,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1182,61099-841-82,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1183,89089-638-83,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1184,88862-547-84,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1185,75173-986-85,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1186,62231-153-86,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1187,77055-805-87,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1188,11855-285-88,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1189,84136-127-89,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1190,63697-148-90,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1191,54942-910-91,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1192,97054-705-92,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1193,49179-929-93,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1194,99331-367-94,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1195,67024-102-95,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1196,97610-182-96,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1197,78264-479-97,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1198,55963-144-98,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1199,68869-406-99,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1200,46407-297-00,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1201,47608-344-01,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1202,24555-981-02,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1203,62884-662-03,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1204,85271-364-04,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1205,52138-875-05,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1206,82313-333-06,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1207,39532-416-07,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1208,96149-723-08,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1209,23827-328-09,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1210,52910-461-10,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1211,87410-917-11,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1212,52621-246-12,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1213,34636-518-13,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1214,28150-546-14,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1215,70799-191-15,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1216,92026-114-16,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1217,59633-809-17,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1218,37932-647-18,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1219,29806-851-19,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1220,51848-252-20,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1221,22401-987-21,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1222,44709-535-22,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1223,85592-449-23,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1224,18670-908-24,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1225,70512-123-25,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1226,48586-711-26,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1227,12199-959-27,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1228,43383-404-28,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1229,85444-795-29,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1230,62199-159-30,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1231,52088-516-31,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1232,50373-579-32,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1233,34732-290-33,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1234,53666-684-34,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1235,44955-714-35,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1236,74832-651-36,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1237,51714-457-37,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1238,88879-887-38,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1239,23999-914-39,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1240,50751-461-40,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1241,61978-129-41,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1242,17690-442-42,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1243,69332-776-43,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1244,69318-461-44,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1245,91723-336-45,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1246,59049-428-46,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1247,62086-995-47,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1248,98316-773-48,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1249,60060-205-49,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1250,50206-597-50,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1251,44893-510-51,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1252,32137-746-52,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1253,46951-818-53,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1254,10079-933-54,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1255,10162-996-55,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1256,76005-481-56,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1257,79475-810-57,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1258,38331-343-58,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1259,75558-979-59,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1260,84226-226-60,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1261,74010-883-61,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1262,51619-540-62,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1263,36383-299-63,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1264,69084-279-64,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1265,65787-900-65,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1266,41636-822-66,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1267,79217-807-67,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1268,50221-230-68,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1269,89743-565-69,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1270,93884-809-70,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1271,59159-963-71,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1272,90012-476-72,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1273,93854-984-73,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1274,68991-945-74,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1275,80398-141-75,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1276,20934-662-76,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1277,52115-211-77,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1278,43589-220-78,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1279,10237-682-79,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1280,37929-530-80,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1281,63670-551-81,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1282,87535-697-82,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1283,85639-326-83,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1284,72203-964-84,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1285,63051-653-85,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1286,84428-937-86,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1287,69326-183-87,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1288,16541-664-88,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1289,19010-196-89,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1290,18565-921-90,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1291,56683-962-91,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1292,99449-274-92,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1293,63805-862-93,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1294,35703-809-94,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1295,89642-301-95,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1296,55213-366-96,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1297,54603-127-97,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1298,56579-119-98,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1299,15625-880-99,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1300,97302-530-00,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1301,61843-372-01,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1302,25028-244-02,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1303,99438-394-03,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1304,81746-651-04,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1305,81966-925-05,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1306,78966-955-06,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1307,98275-760-07,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1308,16994-523-08,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1309,11436-346-09,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1310,45071-995-10,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1311,69212-823-11,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1312,77803-751-12,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1313,72098-891-13,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1314,86880-210-14,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1315,10385-636-15,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1316,24268-544-16,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1317,21235-862-17,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1318,84220-152-18,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1319,80851-733-19,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1320,59094-650-20,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1321,40315-476-21,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1322,38787-205-22,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1323,29981-181-23,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1324,82571-533-24,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1325,34034-333-25,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1326,69593-850-26,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1327,37195-443-27,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1328,32627-681-28,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1329,81630-542-29,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1330,44059-810-30,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1331,51528-853-31,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1332,76767-917-32,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1333,15754-668-33,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1334,60885-164-34,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1335,38482-570-35,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1336,65624-411-36,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1337,11658-415-37,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1338,94982-755-38,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1339,74467-339-39,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1340,35684-939-40,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1341,57941-973-41,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1342,41215-793-42,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1343,19055-753-43,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1344,13075-483-44,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1345,25406-392-45,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1346,64712-969-46,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1347,24645-198-47,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1348,44043-210-48,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1349,20050-490-49,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1350,65306-211-50,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1351,11690-900-51,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1352,45422-961-52,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1353,79340-973-53,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1354,91162-701-54,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1355,48706-832-55,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1356,62136-267-56,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1357,68134-966-57,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1358,17701-550-58,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1359,18429-616-59,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1360,20121-350-60,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1361,23950-386-61,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1362,98041-417-62,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1363,43739-863-63,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1364,81404-837-64,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1365,16465-239-65,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1366,25173-512-66,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1367,48226-941-67,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1368,10737-313-68,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1369,98445-666-69,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1370,81115-622-70,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1371,47550-434-71,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1372,44247-154-72,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1373,90746-855-73,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1374,28542-826-74,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1375,84348-888-75,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1376,30791-104-76,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1377,11026-631-77,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1378,24412-767-78,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1379,27076-469-79,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1380,19861-211-80,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1381,98654-353-81,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1382,72666-315-82,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1383,53893-776-83,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1384,19464-770-84,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1385,92996-335-85,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1386,49536-131-86,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1387,64733-843-87,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1388,29194-524-88,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1389,94762-459-89,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1390,41517-315-90,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1391,94807-899-91,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1392,64925-506-92,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1393,97000-543-93,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1394,35443-346-94,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1395,81391-844-95,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1396,96264-608-96,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1397,94177-226-97,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1398,27061-131-98,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1399,82513-106-99,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1400,10408-847-00,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1401,56795-460-01,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1402,56197-334-02,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1403,40191-817-03,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1404,30057-191-04,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1405,78843-154-05,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1406,99611-245-06,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1407,96538-837-07,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1408,79672-570-08,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1409,22371-751-09,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1410,49015-917-10,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1411,56237-252-11,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1412,15303-514-12,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1413,79044-491-13,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1414,18838-500-14,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1415,44091-513-15,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
