medication_id,ndc_code,drug_name,generic_name,dosage_form,strength,manufacturer
1085,24788-586-85,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1086,97727-855-86,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1087,78977-307-87,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1088,34603-981-88,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1089,58357-331-89,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1090,66763-615-90,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1091,21182-368-91,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1092,70621-124-92,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1093,40358-810-93,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1094,36463-906-94,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1095,87162-460-95,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1096,88376-623-96,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1097,17881-551-97,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1098,50660-365-98,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1099,43649-728-99,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1100,69617-452-00,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1101,67805-758-01,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1102,85548-228-02,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1103,91031-945-03,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1104,62131-431-04,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1105,25953-628-05,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1106,79669-983-06,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1107,24640-641-07,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1108,99888-408-08,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1109,88290-454-09,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1110,30182-284-10,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1111,62542-539-11,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1112,85541-368-12,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1113,63534-247-13,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1114,91592-285-14,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1115,25294-732-15,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1116,49008-449-16,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1117,35270-591-17,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1118,83354-186-18,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1119,60374-513-19,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1120,57121-257-20,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1121,17513-800-21,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1122,19409-883-22,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1123,56122-178-23,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1124,98389-192-24,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1125,23049-665-25,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1126,31281-308-26,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1127,73515-961-27,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1128,66827-549-28,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1129,28511-959-29,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1130,83489-303-30,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1131,12012-417-31,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1132,44867-958-32,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1133,75103-641-33,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1134,49163-939-34,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1135,80599-810-35,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1136,35022-596-36,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1137,50599-501-37,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1138,79384-302-38,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1139,54255-529-39,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1140,16210-310-40,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1141,95992-566-41,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1142,60250-442-42,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1143,11434-101-43,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1144,34557-892-44,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1145,62745-284-45,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1146,15733-419-46,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1147,22337-851-47,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1148,18091-126-48,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1149,20499-400-49,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1150,95671-208-50,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1151,66775-925-51,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1152,98044-836-52,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1153,41353-885-53,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1154,95313-315-54,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1155,78937-684-55,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1156,49384-266-56,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1157,97329-919-57,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1158,42201-830-58,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1159,76031-980-59,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1160,14032-138-60,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1161,11677-693-61,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1162,82661-209-62,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1163,60320-279-63,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1164,62608-305-64,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1165,22162-297-65,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1166,19215-680-66,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1167,90371-295-67,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1168,66550-587-68,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1169,69759-262-69,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1170,33545-488-70,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1171,83533-797-71,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1172,70145-362-72,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1173,70082-555-73,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1174,79961-148-74,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1175,43069-219-75,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1176,60028-438-76,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1177,78793-533-77,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1178,32127-213-78,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1179,93550-353-79,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1180,46335-293-80,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1181,50664-443-81,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1182,99022-907-82,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1183,46669-671-83,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1184,13936-421-84,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1185,49441-154-85,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1186,33605-781-86,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1187,14337-265-87,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1188,59147-110-88,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1189,57317-948-89,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1190,55789-947-90,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1191,23771-198-91,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1192,60533-621-92,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1193,25245-476-93,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1194,45772-881-94,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1195,52685-816-95,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1196,43794-238-96,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1197,28106-386-97,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1198,34599-932-98,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1199,79756-984-99,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1200,40195-710-00,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1201,96780-239-01,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1202,69326-345-02,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1203,20131-944-03,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1204,25889-241-04,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1205,69885-666-05,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1206,14266-228-06,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1207,72063-358-07,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1208,90456-532-08,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1209,67953-529-09,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1210,54428-180-10,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1211,32238-873-11,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1212,29174-452-12,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1213,56379-565-13,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1214,57092-985-14,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1215,88681-847-15,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1216,48744-236-16,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1217,37611-925-17,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1218,32907-941-18,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1219,24491-487-19,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1220,19298-432-20,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1221,55504-315-21,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1222,87165-731-22,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1223,49941-193-23,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1224,57149-173-24,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1225,17350-474-25,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1226,42758-368-26,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1227,68288-409-27,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1228,28469-557-28,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1229,88730-984-29,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1230,51400-365-30,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1231,96677-200-31,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1232,78649-360-32,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1233,69071-210-33,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1234,14337-203-34,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1235,69765-150-35,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1236,77901-172-36,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1237,82126-486-37,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1238,23715-703-38,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1239,37038-620-39,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1240,16186-405-40,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1241,77759-915-41,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1242,68068-532-42,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1243,13508-407-43,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1244,71314-747-44,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1245,56221-943-45,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1246,83642-537-46,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1247,98641-948-47,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1248,23014-364-48,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1249,84870-333-49,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1250,30615-179-50,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1251,23033-767-51,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1252,46193-927-52,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1253,48468-329-53,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1254,38399-400-54,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1255,67956-748-55,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1256,47007-656-56,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1257,78143-841-57,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1258,17520-856-58,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1259,86200-653-59,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1260,83847-201-60,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1261,28765-886-61,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1262,89469-844-62,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1263,65226-628-63,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1264,16243-200-64,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1265,84921-594-65,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1266,23506-201-66,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1267,31170-479-67,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1268,60929-658-68,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1269,85407-266-69,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1270,57236-791-70,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1271,21052-551-71,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1272,83538-995-72,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1273,95820-628-73,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1274,64760-967-74,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1275,36256-146-75,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1276,61749-941-76,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1277,65705-432-77,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1278,35722-173-78,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1279,68390-493-79,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1280,39016-305-80,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1281,81571-605-81,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1282,11669-705-82,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1283,10085-421-83,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1284,62739-887-84,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1285,46202-544-85,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1286,25867-920-86,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1287,46827-411-87,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1288,75574-364-88,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1289,55695-947-89,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1290,32125-755-90,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1291,44172-487-91,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1292,80500-917-92,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1293,18661-316-93,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1294,60886-686-94,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1295,74099-275-95,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1296,20547-591-96,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1297,98937-109-97,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1298,51797-842-98,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1299,80821-954-99,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1300,72349-735-00,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1301,87548-349-01,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1302,16107-517-02,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1303,89475-172-03,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1304,16722-307-04,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1305,61059-824-05,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1306,19794-156-06,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1307,37001-962-07,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1308,64817-623-08,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1309,63233-990-09,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1310,15059-192-10,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1311,77257-674-11,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1312,65573-508-12,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1313,65470-983-13,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1314,30341-525-14,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1315,13874-102-15,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1316,12852-257-16,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1317,27070-534-17,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1318,70490-843-18,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1319,65857-331-19,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1320,13077-851-20,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1321,45480-747-21,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1322,13081-417-22,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1323,10928-645-23,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1324,20345-287-24,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1325,23302-946-25,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1326,91893-190-26,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1327,92300-428-27,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1328,71297-342-28,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1329,24981-958-29,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1330,82410-664-30,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1331,81254-525-31,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1332,72769-102-32,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1333,54656-209-33,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1334,20966-737-34,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1335,20826-832-35,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1336,43376-557-36,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1337,65757-631-37,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1338,19368-195-38,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1339,10508-738-39,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1340,16623-745-40,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1341,20388-188-41,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1342,11059-338-42,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1343,66345-567-43,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1344,15400-561-44,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1345,56263-565-45,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1346,64208-600-46,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1347,37845-139-47,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1348,83212-690-48,Amlodipine Plus,Amlodipine Besylate,Tablet,5mg,Novartis
1349,80368-237-49,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1350,25240-930-50,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1351,50433-209-51,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1352,77400-661-52,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1353,71842-486-53,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1354,27325-422-54,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1355,29673-200-55,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1356,93877-780-56,Azithromycin Plus,Azithromycin,Tablet,250mg,Pfizer
1357,35252-231-57,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1358,70946-162-58,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1359,39358-150-59,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1360,10410-664-60,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1361,81599-937-61,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1362,74253-610-62,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1363,92661-120-63,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1364,34677-674-64,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1365,15736-639-65,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1366,71779-582-66,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1367,32685-773-67,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1368,31763-739-68,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1369,49344-717-69,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1370,28767-166-70,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1371,48478-837-71,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1372,20923-188-72,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1373,62658-817-73,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1374,14899-865-74,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1375,60102-758-75,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1376,23019-276-76,Gabapentin Plus,Gabapentin,Capsule,300mg,Sun Pharma
1377,79793-243-77,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1378,83207-344-78,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1379,20878-907-79,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1380,14943-679-80,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1381,71188-359-81,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1382,83401-169-82,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
1383,24434-225-83,Lysinopril Plus,Lisinopril,Tablet,10mg,Sandoz
1384,51444-232-84,Atorvastatin Plus,Atorvastatin Calcium,Tablet,20mg,Pfizer
1385,68699-710-85,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1386,44848-872-86,Levothyroxine Plus,Levothyroxine Sodium,Tablet,50mcg,AbbVie
1387,58495-218-87,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1388,49079-349-88,Amoxicillin Plus,Amoxicillin,Capsule,500mg,Teva
1389,41038-555-89,Metoprolol Plus,Metoprolol Succinate,Tablet,50mg,AstraZeneca
1390,56905-670-90,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1391,70530-867-91,Albuterol Plus,Albuterol Sulfate,Inhaler,90mcg,GSK
1392,62977-334-92,Metformin Plus,Metformin HCl,Tablet,850mg,Mylan
1393,29243-583-93,Omeprazole Plus,Omeprazole,Capsule,20mg,AstraZeneca
1394,43043-470-94,Ibuprofen Plus,Ibuprofen,Tablet,800mg,McNeil
1395,21751-233-95,Losartan Plus,Losartan Potassium,Tablet,50mg,Merck
1396,95312-149-96,Sertraline Plus,Sertraline HCl,Tablet,50mg,Pfizer
1397,56545-564-97,Hydrochlorothiazide Plus,Hydrochlorothiazide,Tablet,25mg,Lupin
