warehouse_inventory_id,location_id,product_id,quantity_on_hand,quantity_reserved,reorder_point,last_received_date
11313,1257,869,19547,4428,1412,2026-07-24
11314,1276,7020,4044,388,1254,2026-08-03
11315,1267,1564,17118,1897,1842,2026-08-09
11316,1272,939,11499,2713,1654,2026-08-04
11317,1290,9966,4235,701,578,2026-05-31
11318,1276,8005,11424,2728,1207,2026-07-12
11319,1282,6534,6708,1223,1165,2026-07-28
11320,1257,2254,4385,427,683,2026-05-30
11321,1290,6081,18194,2267,1507,2026-07-15
11322,1291,9466,14255,2905,626,2026-07-14
11323,1300,9253,10201,2291,1686,2026-07-31
11324,1300,6215,14190,904,1557,2026-06-02
11325,1270,150,19745,4346,1782,2026-08-05
11326,1265,9937,11093,795,681,2026-07-15
11327,1265,9592,13301,986,621,2026-08-09
11328,1290,2756,18314,3581,1345,2026-07-04
11329,1296,23,6338,1380,1410,2026-07-27
11330,1280,5516,13739,1251,1512,2026-06-19
11331,1282,8565,2527,377,1106,2026-06-18
11332,1285,8443,9824,1356,1797,2026-07-14
11333,1261,7614,11252,1380,1229,2026-06-17
11334,1276,2822,17295,2809,1965,2026-08-05
11335,1282,2393,19211,1043,1360,2026-06-07
11336,1260,9502,5195,761,510,2026-08-18
11337,1295,1479,7951,1754,1803,2026-07-18
11338,1286,7849,15646,3525,900,2026-06-18
11339,1284,3554,18483,2652,1039,2026-07-06
11340,1275,9643,12494,1427,903,2026-07-29
11341,1283,836,11791,1825,1897,2026-07-11
11342,1294,6709,6487,1253,1965,2026-08-27
11343,1288,7566,13695,1686,1406,2026-07-23
11344,1299,8097,18728,2189,1207,2026-06-28
11345,1288,6609,9546,522,1266,2026-08-07
11346,1268,720,8504,1321,1538,2026-07-11
11347,1259,6040,1772,254,1911,2026-07-22
11348,1271,8879,11938,946,1670,2026-06-15
11349,1269,3668,15444,3765,1446,2026-06-13
11350,1274,5617,2520,351,948,2026-08-20
11351,1251,9794,724,155,1088,2026-08-10
11352,1273,8187,3370,381,1129,2026-07-11
11353,1272,8688,4613,1059,1281,2026-06-02
11354,1268,3728,12578,1472,1031,2026-06-27
11355,1286,6705,4514,452,944,2026-07-11
11356,1288,5706,16073,1691,1996,2026-08-17
11357,1254,8125,6476,827,1180,2026-06-04
11358,1279,5673,7089,1752,1259,2026-06-18
11359,1256,4978,6215,1258,696,2026-06-05
11360,1252,3038,16993,3769,1144,2026-06-04
11361,1300,7598,5600,1085,1278,2026-08-03
11362,1276,4573,10183,1099,977,2026-06-18
11363,1256,7739,9869,569,710,2026-07-10
11364,1290,7955,1728,416,610,2026-06-19
11365,1290,1350,7534,924,733,2026-05-31
11366,1263,986,5164,608,1980,2026-06-02
11367,1294,9161,13652,3048,1706,2026-07-02
11368,1283,6438,17040,2662,1746,2026-08-21
11369,1254,6410,8402,1412,1672,2026-08-21
11370,1287,2039,8263,992,1085,2026-08-21
11371,1275,536,15224,1072,575,2026-07-22
11372,1261,6183,13444,1140,1520,2026-07-10
11373,1290,8725,4057,327,1498,2026-06-30
11374,1277,7159,10168,1625,728,2026-08-04
11375,1289,2727,1387,213,774,2026-07-26
11376,1289,8359,15286,3326,925,2026-08-10
11377,1285,9712,7427,643,1465,2026-07-05
11378,1279,8274,1416,90,561,2026-08-27
11379,1272,3145,3230,447,1296,2026-08-18
11380,1290,4607,1277,109,1737,2026-07-06
11381,1292,2729,14674,1826,603,2026-06-18
11382,1267,1675,12627,836,1387,2026-08-11
11383,1290,5969,11268,1009,962,2026-08-06
11384,1253,7449,3412,627,654,2026-08-08
11385,1266,5459,1624,296,1444,2026-07-04
11386,1267,6875,14953,3066,1788,2026-07-24
11387,1251,4998,11545,2120,1462,2026-08-23
11388,1252,3890,7132,521,1983,2026-07-03
11389,1251,8821,7967,484,689,2026-07-05
11390,1290,6597,18596,4611,1636,2026-06-10
11391,1267,5944,11369,1023,1066,2026-05-29
11392,1293,4074,18146,2175,741,2026-07-15
11393,1254,8122,7921,489,1319,2026-07-16
11394,1295,2912,8841,838,1042,2026-07-21
11395,1259,9379,9599,1352,1713,2026-06-24
11396,1291,1306,12427,1055,1984,2026-06-30
11397,1263,6965,9113,598,1818,2026-07-28
11398,1278,12,6409,1598,1480,2026-06-06
11399,1268,7266,2739,420,1080,2026-08-10
11400,1265,6973,10678,603,1867,2026-07-30
11401,1271,4475,6013,470,721,2026-06-07
11402,1284,3792,8416,712,1587,2026-07-09
11403,1256,4724,4249,436,1562,2026-08-12
11404,1294,1358,12188,1082,811,2026-07-11
11405,1276,1771,19544,3220,883,2026-06-27
11406,1296,5881,9183,1133,877,2026-06-03
11407,1277,5961,2272,358,1016,2026-05-30
11408,1278,1433,19366,2338,1665,2026-06-07
11409,1264,210,959,71,832,2026-06-19
11410,1288,7451,8798,1748,1215,2026-06-01
11411,1253,3367,8230,1594,1275,2026-08-11
11412,1287,8126,15619,2221,691,2026-08-19
11413,1290,6292,17337,1477,1031,2026-08-15
11414,1265,6063,4656,815,1907,2026-08-02
11415,1293,2701,12629,2539,853,2026-06-03
11416,1278,5773,3580,267,1689,2026-07-22
11417,1253,519,11995,2952,1759,2026-06-10
11418,1279,7173,2929,704,963,2026-08-21
11419,1270,924,10377,1800,943,2026-08-04
11420,1279,3656,12225,1709,987,2026-07-07
11421,1277,1633,3330,324,951,2026-06-20
11422,1262,753,10155,1565,1998,2026-07-31
11423,1260,5797,12430,1604,1637,2026-06-12
11424,1288,3982,2945,206,930,2026-08-25
11425,1282,3451,7610,1130,980,2026-07-21
11426,1299,1918,17070,1036,1330,2026-07-16
11427,1273,9607,7487,455,1979,2026-06-03
11428,1278,9575,4584,918,1889,2026-06-13
11429,1292,3899,2111,268,501,2026-06-05
11430,1298,7488,5401,786,928,2026-06-11
11431,1273,400,7400,1653,513,2026-06-21
11432,1299,342,2150,155,1941,2026-06-20
11433,1262,2391,17964,2162,978,2026-08-18
11434,1285,9890,1290,144,748,2026-08-03
11435,1278,3784,1547,221,622,2026-07-09
11436,1299,3179,18995,2083,1592,2026-07-17
11437,1264,7906,4597,971,1413,2026-07-11
11438,1251,9975,6838,1017,937,2026-08-06
11439,1252,2100,17197,1834,1247,2026-06-16
11440,1288,6282,8157,1175,1118,2026-06-01
11441,1298,1053,2393,384,1337,2026-07-14
11442,1290,5231,11121,1464,1076,2026-07-10
11443,1293,7616,863,157,895,2026-07-24
11444,1262,627,19242,1178,1520,2026-08-11
11445,1291,6141,16593,1213,1091,2026-06-27
11446,1274,6458,10500,1635,1811,2026-07-20
11447,1299,1484,8414,1954,974,2026-08-26
11448,1260,4391,4456,559,1710,2026-08-14
11449,1257,8535,19416,3298,1521,2026-07-18
11450,1253,8880,10732,1765,1562,2026-07-21
11451,1272,3705,10218,560,1230,2026-07-29
11452,1255,3866,5195,1166,1663,2026-07-07
11453,1259,6469,9363,1188,1009,2026-07-13
11454,1252,5959,9081,2090,1981,2026-06-11
11455,1275,703,10825,2511,1575,2026-07-28
11456,1300,362,6022,811,1985,2026-07-22
11457,1273,8275,5397,469,705,2026-08-07
11458,1259,6005,16888,3772,1309,2026-07-01
11459,1300,5919,3142,481,1897,2026-06-25
11460,1253,3077,12955,1959,1028,2026-07-20
11461,1283,7722,3292,722,1606,2026-06-24
11462,1294,6637,14708,1369,1033,2026-08-07
11463,1267,4289,2839,659,1440,2026-07-29
11464,1251,2452,5025,774,2000,2026-06-07
11465,1277,146,2697,473,1937,2026-07-21
11466,1259,9125,13255,752,898,2026-06-01
11467,1289,8217,13945,2134,538,2026-08-14
11468,1256,2696,18124,3207,1123,2026-08-04
11469,1267,5000,5310,1289,1408,2026-08-21
11470,1276,1634,5892,553,1699,2026-08-13
11471,1291,683,3970,725,1783,2026-06-24
11472,1284,2808,17170,1328,1095,2026-06-14
11473,1299,7051,10422,1929,1707,2026-06-12
11474,1251,4214,16574,3704,1515,2026-08-04
11475,1253,4317,19843,1787,1678,2026-07-20
11476,1276,4058,15704,2653,1573,2026-07-19
11477,1287,8304,2325,133,1183,2026-07-29
11478,1271,7630,5588,866,949,2026-08-03
11479,1289,6597,19026,2079,714,2026-07-24
11480,1255,9633,3392,185,1992,2026-06-15
11481,1276,4422,1310,294,582,2026-06-08
11482,1254,7068,5244,1252,1110,2026-08-16
11483,1275,7306,9717,528,691,2026-07-11
11484,1260,8219,13813,933,658,2026-06-23
11485,1264,1839,3507,363,1531,2026-07-10
11486,1264,3246,14216,1557,1154,2026-07-25
11487,1263,2887,12578,1671,763,2026-08-03
11488,1278,7659,7214,402,1843,2026-06-25
11489,1290,7969,6534,953,1896,2026-06-27
11490,1277,9906,14813,3020,670,2026-07-02
11491,1287,2459,9761,997,908,2026-08-22
11492,1260,9613,11688,2370,905,2026-08-24
11493,1264,8417,5184,552,1794,2026-07-30
11494,1256,9306,3726,372,1932,2026-07-10
11495,1258,5887,2441,361,1281,2026-08-10
11496,1257,7181,13306,1245,1564,2026-07-21
11497,1251,2543,11739,2308,1941,2026-07-13
11498,1280,3539,19388,4715,1382,2026-06-20
11499,1287,4635,1301,204,1675,2026-07-02
11500,1271,8971,793,172,1305,2026-08-04
11501,1255,7304,5331,812,1450,2026-06-28
11502,1258,9787,7100,406,1802,2026-06-25
11503,1281,5666,9786,2003,1146,2026-08-13
11504,1255,2680,9325,886,1081,2026-07-13
11505,1289,9702,3782,421,1248,2026-08-23
11506,1276,1101,1904,242,859,2026-07-14
11507,1291,4271,6782,1393,1786,2026-06-25
11508,1282,3112,13366,1601,937,2026-08-02
11509,1294,9708,13414,2402,565,2026-06-25
11510,1257,8604,13858,3317,1423,2026-08-01
11511,1279,1112,8095,1371,1082,2026-06-29
11512,1258,9690,4956,744,1018,2026-06-12
11513,1269,1980,10755,2103,1722,2026-08-10
11514,1260,701,7669,1726,906,2026-08-13
11515,1258,1265,8313,1332,1619,2026-06-07
11516,1255,1460,15878,1782,1717,2026-07-02
11517,1288,4477,4157,259,1355,2026-07-12
11518,1255,3353,6840,888,1328,2026-08-04
11519,1292,2717,6950,651,1284,2026-07-01
11520,1257,9459,7814,597,1475,2026-07-28
11521,1299,9946,11908,1344,957,2026-06-28
11522,1268,8478,1140,79,1227,2026-06-09
11523,1275,6894,9152,1261,1606,2026-07-10
11524,1285,2925,7560,667,1313,2026-06-08
11525,1263,9672,5237,960,1234,2026-06-22
11526,1268,2609,7132,1537,522,2026-07-23
11527,1254,8117,16417,982,1707,2026-06-05
11528,1273,6409,12744,2518,1239,2026-07-27
11529,1264,1455,5064,679,1561,2026-06-28
11530,1295,5139,18407,2405,1087,2026-07-04
11531,1291,1924,17388,2243,1731,2026-07-03
11532,1265,1504,14160,1130,546,2026-08-21
11533,1290,1757,2326,283,804,2026-08-17
11534,1279,855,13447,3301,705,2026-07-31
11535,1294,627,525,44,600,2026-06-28
11536,1267,5425,16583,2641,663,2026-08-09
11537,1287,4101,19113,1197,1082,2026-07-30
11538,1285,204,13849,1730,636,2026-08-07
11539,1299,8358,4195,542,1708,2026-07-12
11540,1271,4383,7043,479,676,2026-08-21
11541,1286,6931,4607,1136,533,2026-06-23
11542,1254,9348,2322,465,1219,2026-05-31
11543,1257,5444,19173,2828,1754,2026-06-18
11544,1268,7883,12379,1980,1535,2026-06-30
11545,1280,853,698,117,516,2026-06-20
11546,1285,7500,19592,3949,1266,2026-08-17
11547,1269,1131,16309,1070,1915,2026-07-31
11548,1279,3865,15275,828,716,2026-07-04
11549,1259,6177,1563,186,1810,2026-08-03
11550,1287,7286,18220,1680,1995,2026-07-11
11551,1290,5381,4544,240,1295,2026-06-26
11552,1293,3273,14688,3670,1731,2026-06-17
11553,1256,2367,16101,3694,928,2026-05-31
11554,1289,787,7814,1361,1007,2026-06-29
11555,1288,6487,15687,2164,776,2026-08-16
11556,1266,7068,6304,1159,947,2026-08-02
11557,1292,2681,14081,2317,667,2026-07-30
11558,1298,5008,9014,2056,912,2026-06-05
11559,1277,5364,8246,1531,1262,2026-06-10
11560,1259,7788,15365,3803,1710,2026-07-12
11561,1282,153,6791,423,741,2026-06-23
11562,1253,8017,9741,2126,1071,2026-08-18
11563,1252,7959,2721,148,1676,2026-07-31
11564,1252,1610,18265,2777,1117,2026-06-22
11565,1281,9179,11063,2584,1057,2026-07-27
11566,1254,5555,9898,564,1396,2026-07-19
11567,1288,5088,11744,1554,1439,2026-08-13
11568,1259,7547,17385,2423,1690,2026-07-03
11569,1251,9601,540,105,1458,2026-06-09
11570,1300,7031,2544,550,1835,2026-07-27
11571,1276,5125,4427,523,748,2026-07-19
11572,1266,4814,12300,948,1988,2026-06-23
11573,1273,2166,18088,2129,1073,2026-07-19
11574,1297,5044,5068,617,1082,2026-07-16
11575,1295,3429,5546,464,1163,2026-07-12
11576,1284,7037,4254,333,1418,2026-07-15
11577,1267,7612,1583,127,1551,2026-06-14
11578,1300,1171,15504,2268,1975,2026-08-07
11579,1287,3918,3580,854,649,2026-06-15
11580,1254,9231,9819,1102,1492,2026-08-24
11581,1262,2176,2171,183,697,2026-08-03
11582,1273,2317,15514,2030,744,2026-06-25
11583,1257,9830,10223,2309,1577,2026-08-05
11584,1282,6337,8411,1777,1105,2026-06-09
11585,1300,9190,12970,1128,1189,2026-06-24
11586,1273,4467,7530,1435,761,2026-06-06
11587,1255,3819,11853,1466,1062,2026-06-01
11588,1282,8206,8997,1360,1477,2026-08-24
11589,1266,5111,17570,1634,874,2026-06-16
11590,1272,4763,6067,1114,1201,2026-06-20
11591,1298,7045,14980,3438,512,2026-06-05
11592,1272,3464,11344,2055,648,2026-06-29
11593,1263,2090,14796,1090,1001,2026-06-13
11594,1256,5372,18403,1940,987,2026-08-14
11595,1284,6956,12760,1000,1576,2026-07-26
11596,1252,5910,732,135,699,2026-08-11
11597,1294,7770,7092,845,599,2026-07-10
11598,1283,7528,5058,450,1301,2026-07-22
11599,1258,868,8300,1223,991,2026-07-04
11600,1252,3793,12656,870,895,2026-07-05
11601,1269,6761,12217,794,789,2026-06-16
11602,1292,2849,16331,3722,875,2026-06-27
11603,1252,507,12726,1979,1834,2026-08-27
11604,1276,8831,1151,129,502,2026-06-27
11605,1265,4876,13869,736,1501,2026-07-27
11606,1254,431,12518,1782,1629,2026-08-04
11607,1257,6129,11051,2642,1004,2026-06-30
11608,1266,1265,15892,1692,553,2026-08-19
11609,1286,9008,5621,1284,870,2026-05-31
11610,1257,9612,9621,1042,1881,2026-06-03
11611,1292,4805,8031,988,1377,2026-06-16
11612,1277,4996,4215,216,1468,2026-06-07
11613,1259,5510,2730,541,631,2026-07-08
11614,1284,5687,17852,3869,1110,2026-06-02
11615,1289,7719,12149,634,1306,2026-08-18
11616,1279,3723,18406,3518,1716,2026-07-04
11617,1286,1234,844,162,1070,2026-08-13
11618,1292,2087,15182,3588,1971,2026-07-03
11619,1254,774,12339,1932,1662,2026-08-07
11620,1288,5233,10616,710,1546,2026-06-06
11621,1266,2407,13138,1963,817,2026-06-15
11622,1282,4905,12685,2529,522,2026-07-31
11623,1269,7517,6262,514,1154,2026-08-24
11624,1275,9017,1131,165,1278,2026-08-11
11625,1296,2006,7808,1880,1292,2026-08-01
11626,1265,8248,11257,1197,1720,2026-08-24
11627,1288,6371,9131,1245,785,2026-08-19
11628,1300,1703,3411,722,1639,2026-07-08
11629,1254,7701,668,165,1617,2026-06-12
11630,1270,741,2194,225,1346,2026-07-16
11631,1297,2668,7900,1691,1521,2026-07-04
11632,1265,4622,7251,562,1981,2026-06-29
11633,1269,6440,5672,1091,1296,2026-08-25
11634,1252,4972,9325,2059,1535,2026-07-29
11635,1255,3002,12039,1314,1280,2026-07-07
11636,1270,935,13334,2085,1163,2026-07-16
11637,1253,6169,1366,214,1712,2026-08-09
11638,1258,564,3840,655,1239,2026-08-17
11639,1251,3115,11744,2184,1321,2026-05-31
11640,1281,9805,12825,2440,1483,2026-08-08
11641,1288,4736,1686,233,1295,2026-08-25
11642,1256,5260,5357,691,886,2026-06-28
11643,1279,7062,5182,516,1655,2026-07-28
11644,1282,9759,5001,770,1165,2026-06-08
11645,1290,8953,15453,3393,1217,2026-06-18
11646,1269,6149,13032,1576,1748,2026-08-15
11647,1273,8470,11926,1427,1162,2026-07-09
11648,1274,9511,16110,1837,1196,2026-07-17
11649,1257,4933,1290,71,1775,2026-08-21
11650,1270,372,17742,1941,998,2026-07-13
11651,1263,1609,16632,4065,1344,2026-07-02
11652,1299,1764,4000,672,1818,2026-08-15
11653,1293,8803,11776,2915,1392,2026-07-03
11654,1271,4475,9746,1554,1092,2026-08-13
11655,1277,2595,17355,1088,1289,2026-07-31
11656,1255,3172,15365,3469,1484,2026-08-13
11657,1290,5350,17922,1606,1104,2026-06-18
11658,1260,2738,8589,1115,852,2026-07-03
11659,1265,3291,7196,1428,1035,2026-05-30
11660,1258,6845,15245,1970,1172,2026-07-29
11661,1266,815,9791,1209,1028,2026-06-23
11662,1282,2621,6442,1080,1520,2026-06-30
11663,1283,3252,14545,1479,1770,2026-07-02
11664,1293,6469,12460,976,1340,2026-06-28
11665,1279,6678,998,153,862,2026-07-06
11666,1268,487,2172,177,1911,2026-06-05
11667,1259,5396,12828,1929,1218,2026-07-18
11668,1265,1908,4813,906,897,2026-06-02
11669,1264,5397,5200,796,734,2026-07-28
11670,1252,6509,13283,2716,823,2026-07-28
11671,1274,1254,12432,2547,1727,2026-06-04
11672,1287,2106,1858,278,1495,2026-07-06
11673,1255,2561,18488,1852,1367,2026-07-09
11674,1295,6539,5187,867,1401,2026-08-01
11675,1293,7741,6974,1089,850,2026-08-25
11676,1272,5085,11425,1657,1997,2026-07-07
11677,1255,8347,786,160,562,2026-08-23
11678,1285,8931,872,110,1004,2026-07-03
11679,1299,2667,7110,854,1214,2026-07-17
11680,1255,866,6562,1127,1891,2026-08-14
11681,1286,2307,14305,1388,600,2026-06-15
11682,1263,3656,15971,3921,533,2026-08-10
11683,1264,1689,9352,1306,1320,2026-08-23
11684,1267,7984,16778,2493,1442,2026-08-08
11685,1268,1138,4981,660,1762,2026-06-25
11686,1266,5271,13145,1052,1099,2026-06-06
11687,1298,7611,16547,1451,616,2026-06-01
11688,1254,8391,7667,1695,1289,2026-07-16
11689,1298,462,17442,2651,994,2026-08-17
11690,1295,9771,15068,2425,1738,2026-07-30
11691,1281,791,8365,1060,1742,2026-06-21
11692,1294,3528,18926,3300,745,2026-07-14
11693,1260,1827,1568,157,1090,2026-06-13
11694,1262,4390,1033,136,1034,2026-07-03
11695,1270,5060,7632,972,1082,2026-08-09
11696,1268,6092,16773,2472,1920,2026-08-18
11697,1279,2298,4190,768,722,2026-06-05
11698,1277,6725,12783,1383,845,2026-07-06
11699,1253,6914,1543,83,1658,2026-05-30
11700,1283,3247,8371,442,1419,2026-07-12
11701,1268,4665,12910,2309,1202,2026-07-01
11702,1291,4281,9824,1342,1477,2026-07-22
11703,1296,1086,4383,396,856,2026-07-06
11704,1277,3297,6234,1437,1065,2026-07-31
11705,1292,3684,18916,2363,1170,2026-06-01
11706,1275,1900,6232,473,509,2026-06-03
11707,1255,3212,18120,3944,1952,2026-08-12
11708,1252,9834,1063,123,1046,2026-07-14
11709,1272,3398,5946,1456,676,2026-07-03
11710,1277,1873,15625,3554,991,2026-08-25
11711,1295,3642,1094,136,868,2026-06-12
11712,1300,2429,18165,4269,1499,2026-08-06
11713,1258,1168,8166,1307,852,2026-08-05
11714,1279,5308,5596,393,1842,2026-08-01
11715,1284,5135,5718,603,1047,2026-07-05
11716,1291,9666,2351,427,981,2026-07-02
11717,1262,4919,6855,1332,1493,2026-08-04
11718,1283,5315,14962,1899,524,2026-07-10
11719,1263,2318,4308,856,592,2026-06-30
11720,1288,8332,6811,1121,1303,2026-06-28
11721,1289,3262,5684,1192,1221,2026-06-27
11722,1268,3406,13718,3187,1586,2026-06-29
11723,1273,1604,8222,1876,663,2026-06-07
11724,1292,3101,11061,1944,1919,2026-06-19
11725,1257,2728,4052,824,1725,2026-06-07
11726,1259,8551,6710,1292,1272,2026-08-04
11727,1287,4043,8299,1554,1345,2026-08-20
11728,1280,6692,14820,3339,1902,2026-08-26
11729,1296,3048,4569,1005,1447,2026-07-25
11730,1287,9245,10201,1298,1584,2026-07-09
11731,1285,7578,6937,1395,1447,2026-08-10
11732,1299,2058,13666,3374,593,2026-06-20
11733,1294,6460,2007,417,641,2026-07-11
11734,1279,2884,4034,754,1126,2026-06-22
11735,1274,1928,9647,1892,1632,2026-08-09
11736,1271,4302,14793,1813,774,2026-07-30
11737,1256,7639,6555,1518,1671,2026-07-05
11738,1275,200,11349,788,1251,2026-08-16
11739,1259,7071,9216,564,1279,2026-06-26
11740,1280,7382,9724,1335,674,2026-06-12
11741,1252,710,6622,465,501,2026-06-12
11742,1276,4463,18413,1450,1353,2026-07-23
11743,1288,5716,14744,1586,998,2026-08-24
11744,1278,2193,1134,66,1293,2026-06-23
11745,1255,1599,8372,1909,1578,2026-08-09
11746,1282,5712,578,34,1165,2026-08-22
11747,1281,1294,17061,1142,628,2026-06-25
11748,1287,2484,10695,2257,1594,2026-07-28
11749,1272,964,10082,1379,1968,2026-06-01
11750,1265,66,4691,803,1917,2026-06-29
11751,1293,102,12874,2703,1674,2026-08-26
11752,1252,4111,7093,364,990,2026-06-23
11753,1261,777,9112,1897,1256,2026-08-08
11754,1280,6439,9484,1386,658,2026-07-27
11755,1295,5615,8085,448,540,2026-08-25
11756,1280,2159,15309,1749,1370,2026-07-14
11757,1294,4219,11024,1062,1463,2026-08-04
11758,1263,6487,2997,327,1711,2026-06-04
11759,1263,5532,15147,1978,1379,2026-06-08
11760,1286,7170,2925,534,722,2026-06-05
11761,1264,8967,12056,1639,1249,2026-06-26
11762,1274,2266,1814,388,628,2026-07-28
11763,1281,5541,12069,1282,1538,2026-05-30
11764,1282,5909,4661,730,1363,2026-07-20
11765,1253,9850,619,100,1998,2026-06-19
11766,1257,5749,17611,3637,1184,2026-06-30
11767,1295,8213,16826,1432,1771,2026-07-25
11768,1265,6716,9440,2353,1035,2026-06-25
11769,1264,1067,775,126,579,2026-06-10
11770,1295,4147,10325,2051,1194,2026-06-17
11771,1253,7863,1399,266,1635,2026-06-14
11772,1275,5002,8392,726,695,2026-07-24
11773,1252,2677,12918,2549,1254,2026-06-23
11774,1274,3417,12039,2216,1582,2026-06-29
11775,1268,4597,12131,1131,691,2026-06-28
11776,1256,7990,1348,300,1006,2026-08-15
11777,1295,4474,9521,590,1417,2026-07-11
11778,1263,2598,15553,3830,916,2026-08-25
11779,1268,2060,7132,1638,997,2026-07-10
11780,1273,1276,10414,800,1526,2026-06-23
11781,1286,8614,6580,1539,692,2026-08-23
11782,1292,563,13708,2131,785,2026-08-19
11783,1258,9047,14273,1463,1837,2026-07-11
11784,1277,525,15286,1760,503,2026-06-11
11785,1276,2331,1645,374,794,2026-06-19
11786,1268,8688,4140,581,1166,2026-07-19
11787,1283,3669,10691,1638,1753,2026-06-06
11788,1272,4727,16381,3247,1288,2026-07-16
11789,1299,5753,2988,226,503,2026-06-06
11790,1264,1605,1110,274,1049,2026-08-09
11791,1255,2776,5773,986,1207,2026-06-03
11792,1294,9154,6925,919,1239,2026-06-08
11793,1299,4091,8680,2125,1244,2026-07-29
11794,1276,5160,4676,1055,1975,2026-07-03
11795,1292,2692,15888,2181,1906,2026-07-08
11796,1270,6275,5575,346,1004,2026-07-13
11797,1278,4098,10774,699,817,2026-07-25
11798,1281,637,6623,1065,1875,2026-06-23
11799,1276,1725,16956,2470,863,2026-07-01
11800,1286,418,2016,497,602,2026-06-14
11801,1296,8297,18432,2837,1648,2026-08-23
11802,1276,980,3811,474,1387,2026-08-19
11803,1259,5368,11610,2289,997,2026-08-22
11804,1266,3794,12507,1043,1957,2026-07-03
11805,1252,224,15491,1769,1240,2026-06-18
11806,1263,4984,19801,4064,1175,2026-06-21
11807,1277,6580,1365,338,1551,2026-07-01
11808,1289,5764,10247,2448,564,2026-07-06
11809,1290,1091,2323,411,786,2026-08-12
11810,1254,2373,17642,2165,1187,2026-07-12
11811,1259,7531,12055,2211,1537,2026-06-02
11812,1298,456,12496,1314,906,2026-07-17
11813,1282,3347,2657,406,518,2026-07-10
11814,1284,696,3985,552,1632,2026-07-15
11815,1261,1356,17807,3316,1305,2026-06-08
11816,1258,7981,2070,473,1927,2026-06-18
11817,1271,6939,16988,2045,677,2026-07-30
