inventory_id,location_id,product_id,quantity_on_hand,reorder_point,reorder_quantity,last_restock_date
22863,567,1924,269,49,147,2026-07-24
22864,1079,274,51,29,145,2026-07-21
22865,326,1449,87,42,84,2026-07-27
22866,930,2576,248,25,75,2026-08-13
22867,1250,1003,23,11,44,2026-07-18
22868,577,5557,405,20,80,2026-08-20
22869,29,8845,149,15,30,2026-07-04
22870,1036,3312,123,34,68,2026-07-27
22871,645,2422,243,38,114,2026-07-28
22872,100,8576,142,15,75,2026-06-29
22873,248,648,76,25,125,2026-07-22
22874,901,988,112,45,180,2026-07-21
22875,382,5027,394,20,40,2026-07-19
22876,19,7834,483,10,50,2026-07-11
22877,502,6846,73,47,141,2026-08-05
22878,851,2859,55,15,75,2026-07-13
22879,1247,8128,497,26,52,2026-07-27
22880,1090,820,189,41,123,2026-08-22
22881,953,5999,265,45,180,2026-07-29
22882,279,6095,92,11,55,2026-07-24
22883,117,7592,173,24,96,2026-08-05
22884,15,6736,439,38,114,2026-06-29
22885,978,8283,441,13,39,2026-08-11
22886,1223,1217,87,48,240,2026-07-14
22887,178,4839,491,15,30,2026-08-06
22888,1175,247,442,23,115,2026-07-20
22889,465,940,94,10,50,2026-08-12
22890,1106,1857,467,34,102,2026-07-16
22891,101,1268,103,46,138,2026-08-23
22892,1055,5767,271,41,123,2026-08-03
22893,842,246,289,24,120,2026-07-25
22894,1216,9366,310,21,63,2026-08-18
22895,1216,9513,18,23,92,2026-08-14
22896,841,763,298,43,129,2026-07-04
22897,233,8862,19,25,125,2026-08-22
22898,764,9109,285,26,130,2026-06-30
22899,461,2306,487,41,123,2026-08-22
22900,842,6210,138,24,72,2026-08-06
22901,840,8990,22,19,76,2026-07-24
22902,1106,4655,279,35,175,2026-06-28
22903,231,9628,90,10,50,2026-08-17
22904,1068,5596,460,41,164,2026-07-31
22905,1003,7873,61,27,81,2026-08-05
22906,540,7327,236,45,135,2026-07-04
22907,253,6652,335,50,200,2026-08-01
22908,395,2853,184,43,86,2026-08-02
22909,153,6045,83,38,190,2026-07-03
22910,66,481,161,42,168,2026-08-10
22911,608,985,168,45,225,2026-08-19
22912,1185,4762,485,35,140,2026-07-09
22913,843,4413,286,15,75,2026-07-12
22914,482,3523,58,45,180,2026-07-19
22915,633,4339,274,36,180,2026-08-23
22916,48,2626,335,15,75,2026-07-06
22917,210,5566,431,14,42,2026-06-29
22918,309,3288,242,13,39,2026-08-08
22919,425,7739,303,14,70,2026-08-23
22920,833,2999,396,14,70,2026-07-23
22921,1075,8187,221,15,75,2026-08-01
22922,338,7694,165,23,115,2026-07-03
22923,152,787,17,13,26,2026-06-30
22924,1037,4722,441,42,84,2026-08-11
22925,856,6356,410,47,94,2026-08-19
22926,838,8566,367,12,48,2026-07-07
22927,234,29,389,18,90,2026-06-29
22928,799,7797,452,10,20,2026-08-26
22929,167,5446,106,26,130,2026-07-26
22930,21,185,452,48,240,2026-08-17
22931,322,8624,135,40,160,2026-06-28
22932,269,7611,455,38,152,2026-07-19
22933,675,9735,253,41,205,2026-07-01
22934,1180,5064,367,47,235,2026-07-26
22935,1176,2201,189,28,112,2026-07-24
22936,197,995,169,17,68,2026-07-22
22937,940,8698,480,27,81,2026-07-24
22938,1233,7729,422,10,20,2026-07-04
22939,540,2447,308,10,30,2026-08-19
22940,408,7914,376,17,34,2026-08-24
22941,726,4632,86,33,99,2026-08-13
22942,989,3803,169,32,128,2026-06-28
22943,1142,1043,359,24,120,2026-08-17
22944,37,8175,76,31,62,2026-07-21
22945,565,3754,440,24,120,2026-07-15
22946,705,2752,88,19,38,2026-08-27
22947,213,992,118,45,225,2026-07-27
22948,517,9825,329,12,24,2026-08-13
22949,681,2261,320,19,76,2026-08-06
22950,723,5758,32,25,100,2026-08-14
22951,154,8441,58,16,32,2026-07-11
22952,55,4430,59,49,196,2026-07-17
22953,772,2387,141,19,76,2026-08-20
22954,670,4675,396,18,90,2026-08-14
22955,695,862,12,41,205,2026-07-25
22956,606,2900,79,44,220,2026-07-26
22957,643,2960,471,43,215,2026-08-08
22958,487,4549,370,18,90,2026-08-27
22959,201,9570,365,36,144,2026-07-27
22960,198,4732,128,46,230,2026-08-27
22961,701,1334,28,45,180,2026-07-31
22962,42,6560,199,24,48,2026-07-18
22963,298,4487,70,33,99,2026-08-25
22964,1166,7458,61,48,96,2026-07-20
22965,1250,7558,166,48,144,2026-08-13
22966,590,7248,73,45,225,2026-07-11
22967,8,9386,231,23,69,2026-07-11
22968,384,1748,467,42,210,2026-07-10
22969,246,5889,274,16,80,2026-07-06
22970,151,5918,338,18,72,2026-07-18
22971,468,4107,447,40,120,2026-07-04
22972,1103,5072,7,41,82,2026-08-27
22973,679,7258,320,35,175,2026-08-12
22974,299,5555,167,12,24,2026-08-07
22975,944,6199,117,29,58,2026-08-24
22976,139,2705,241,47,141,2026-07-26
22977,16,8755,303,12,48,2026-08-09
22978,1154,4747,100,19,76,2026-08-17
22979,1141,8007,208,31,93,2026-07-12
22980,257,7091,416,32,128,2026-07-22
22981,1244,2079,228,18,90,2026-07-22
22982,898,3373,122,21,42,2026-07-12
22983,543,8455,121,18,72,2026-06-29
22984,40,608,468,16,48,2026-08-13
22985,795,6589,159,42,126,2026-07-12
22986,190,5984,193,47,141,2026-07-08
22987,528,143,28,14,28,2026-07-03
22988,923,3281,136,22,110,2026-06-29
22989,9,6916,241,15,60,2026-08-11
22990,1066,186,408,13,39,2026-08-18
22991,775,6843,111,11,22,2026-07-15
22992,408,7541,336,20,40,2026-07-31
22993,1246,9240,188,38,114,2026-07-28
22994,603,2097,448,18,36,2026-07-17
22995,1038,6715,24,17,85,2026-07-18
22996,154,9922,142,37,185,2026-07-11
22997,1195,2453,16,30,120,2026-07-27
22998,224,2846,30,11,44,2026-07-21
22999,811,514,80,21,84,2026-07-04
23000,118,7725,195,49,245,2026-07-14
23001,105,2554,185,43,86,2026-08-02
23002,691,1269,339,31,62,2026-08-14
23003,246,7687,75,48,96,2026-08-04
23004,745,2041,67,35,175,2026-07-08
23005,787,3645,261,45,180,2026-08-19
23006,477,352,84,20,80,2026-08-17
23007,330,1225,131,32,96,2026-07-12
23008,263,2811,105,45,180,2026-06-30
23009,1239,8196,323,19,95,2026-07-15
23010,439,8030,293,44,88,2026-08-27
23011,1057,206,147,27,108,2026-07-07
23012,681,222,39,27,135,2026-08-20
23013,724,6294,98,24,96,2026-08-05
23014,439,5572,113,11,33,2026-08-18
23015,616,7236,59,24,96,2026-06-28
23016,374,9695,69,30,60,2026-08-27
23017,495,8413,62,42,84,2026-07-25
23018,905,6728,111,19,95,2026-08-18
23019,763,5506,139,18,54,2026-07-07
23020,732,5007,176,39,78,2026-07-10
23021,140,2524,202,34,136,2026-07-22
23022,283,7540,460,26,78,2026-07-23
23023,514,1277,311,29,145,2026-07-22
23024,132,5282,256,42,168,2026-08-22
23025,143,2668,496,28,56,2026-07-04
23026,122,1497,97,29,58,2026-08-01
23027,970,309,484,17,68,2026-08-11
23028,1083,8224,308,17,51,2026-07-21
23029,992,7854,29,27,108,2026-08-15
23030,955,6738,165,23,115,2026-07-28
23031,892,4904,305,45,135,2026-06-28
23032,144,7748,154,24,48,2026-07-01
23033,200,7043,496,43,172,2026-08-19
23034,215,7265,331,18,54,2026-08-03
23035,472,4169,168,25,75,2026-07-10
23036,1213,9157,252,19,76,2026-08-12
23037,697,4661,475,46,184,2026-08-17
23038,369,3640,493,39,78,2026-08-20
23039,926,1893,257,11,55,2026-08-01
23040,310,695,125,16,64,2026-07-15
23041,566,3714,416,14,56,2026-08-22
23042,730,3667,74,40,200,2026-08-21
23043,277,8280,40,50,200,2026-08-19
23044,697,3792,100,20,80,2026-07-15
23045,972,5138,33,15,75,2026-07-06
23046,129,2799,202,13,52,2026-08-06
23047,815,4987,205,30,60,2026-08-21
23048,136,4963,498,47,141,2026-07-13
23049,269,463,399,41,82,2026-08-14
23050,375,3670,481,13,39,2026-07-17
23051,268,3012,277,41,82,2026-08-25
23052,453,6721,45,40,80,2026-08-08
23053,314,8893,256,29,87,2026-07-21
23054,760,8964,288,16,48,2026-08-07
23055,1168,3785,253,11,33,2026-08-22
23056,224,6250,232,23,69,2026-08-19
23057,7,6918,113,14,42,2026-08-07
23058,31,6199,243,21,42,2026-07-28
23059,349,8632,198,16,64,2026-07-09
23060,508,7340,140,48,192,2026-07-11
23061,401,6474,223,38,152,2026-08-16
23062,938,5290,259,46,184,2026-07-27
23063,736,6492,406,36,144,2026-07-23
23064,1217,723,62,34,170,2026-07-14
23065,356,6500,375,26,78,2026-07-07
23066,467,7668,64,11,33,2026-07-17
23067,97,2907,156,42,168,2026-07-21
23068,840,341,256,29,87,2026-08-10
23069,1226,918,150,48,240,2026-08-01
23070,1058,8838,378,27,108,2026-08-25
23071,324,8023,114,40,120,2026-07-31
23072,54,1332,57,29,87,2026-06-28
23073,342,8662,323,14,28,2026-08-27
23074,291,845,400,47,188,2026-07-08
23075,703,1009,374,14,56,2026-07-04
23076,89,7399,371,48,144,2026-07-22
23077,1056,8227,486,30,120,2026-08-04
23078,876,3611,247,21,105,2026-07-08
23079,37,5916,192,40,160,2026-07-24
23080,1077,83,41,30,60,2026-08-09
23081,1008,1669,122,20,40,2026-08-27
23082,669,2025,46,19,95,2026-07-16
23083,1051,2548,32,16,48,2026-08-15
23084,687,871,475,37,111,2026-07-20
23085,345,5708,22,12,36,2026-08-27
23086,24,8159,262,49,98,2026-08-08
23087,757,178,36,24,48,2026-07-13
23088,447,9622,482,39,117,2026-07-28
23089,946,2953,426,40,200,2026-08-25
23090,567,9002,345,27,54,2026-07-03
23091,431,4881,124,15,45,2026-08-17
23092,1149,126,275,40,120,2026-07-05
23093,302,6404,409,17,85,2026-06-29
23094,1220,4695,288,17,68,2026-08-18
23095,406,7463,24,30,60,2026-08-03
23096,314,9187,491,12,60,2026-08-08
23097,260,4786,114,41,82,2026-07-20
23098,799,2466,40,40,160,2026-08-03
23099,227,4323,157,17,85,2026-08-04
23100,214,8504,118,46,230,2026-07-03
23101,273,6507,147,38,190,2026-08-27
23102,80,5341,25,39,195,2026-08-15
23103,349,1080,232,11,22,2026-07-11
23104,1163,4289,229,18,54,2026-07-17
23105,696,3387,30,20,100,2026-08-06
23106,369,5402,17,43,215,2026-06-30
23107,767,515,242,34,102,2026-07-30
23108,358,3574,276,39,156,2026-08-27
23109,181,661,68,22,88,2026-07-19
23110,1173,6234,217,15,45,2026-08-10
23111,653,7748,318,32,160,2026-08-13
23112,1031,6087,379,42,168,2026-07-13
23113,1028,7505,97,26,104,2026-07-28
23114,267,5546,86,21,63,2026-07-31
23115,166,6622,99,19,38,2026-08-04
23116,745,9997,54,39,117,2026-07-20
23117,477,1769,371,22,44,2026-07-14
23118,696,4618,227,29,145,2026-07-17
23119,841,7355,221,29,58,2026-07-26
23120,277,691,55,19,95,2026-08-18
23121,459,9384,121,48,240,2026-07-10
23122,819,4964,323,50,200,2026-08-11
23123,498,3906,466,19,57,2026-08-18
23124,264,2910,396,26,104,2026-08-04
23125,528,1387,113,41,123,2026-07-26
23126,70,3198,497,38,76,2026-08-10
23127,947,806,123,12,24,2026-08-25
23128,679,2709,258,40,200,2026-07-30
23129,93,7800,191,32,64,2026-07-18
23130,721,8666,364,50,250,2026-07-22
23131,453,9773,40,37,185,2026-08-18
23132,981,6175,289,20,60,2026-08-22
23133,886,1056,439,45,225,2026-07-25
23134,251,7926,137,20,40,2026-08-04
23135,356,3356,475,26,78,2026-07-22
23136,330,9118,292,16,32,2026-07-06
23137,879,8904,43,32,64,2026-08-10
23138,550,1445,297,42,84,2026-07-26
23139,158,3056,259,28,84,2026-07-24
23140,362,4010,363,15,30,2026-07-08
23141,600,1900,23,31,62,2026-07-26
23142,1169,1403,427,32,96,2026-07-01
23143,212,9540,347,26,104,2026-08-17
23144,542,1254,122,31,93,2026-08-08
23145,542,8373,123,20,40,2026-07-11
23146,219,8481,352,30,60,2026-08-23
23147,984,4865,385,50,150,2026-08-07
23148,259,4727,417,31,62,2026-08-03
23149,894,7970,463,39,156,2026-07-30
23150,810,7902,410,35,140,2026-08-15
23151,394,1270,98,19,95,2026-07-15
23152,332,875,284,35,70,2026-07-05
23153,159,9160,396,34,170,2026-07-16
23154,283,9536,178,11,44,2026-07-10
23155,20,5119,374,40,200,2026-07-09
23156,1186,8001,56,40,80,2026-08-16
23157,538,1514,432,28,140,2026-07-31
23158,459,7380,342,21,63,2026-08-26
23159,682,678,19,43,129,2026-07-16
23160,724,3988,62,30,150,2026-08-05
23161,824,1476,309,14,56,2026-07-29
23162,557,8764,281,23,115,2026-07-12
23163,920,9018,275,21,63,2026-07-07
23164,597,8555,93,27,108,2026-07-17
23165,1035,5200,16,45,90,2026-08-24
23166,745,6480,417,49,245,2026-07-24
23167,1205,2084,378,14,70,2026-08-23
23168,908,7772,372,14,70,2026-07-11
23169,788,7313,368,10,20,2026-08-14
23170,1180,9882,236,12,60,2026-08-07
23171,829,1358,42,22,110,2026-07-08
23172,1004,7189,215,50,200,2026-08-01
23173,894,3155,131,50,100,2026-08-01
23174,83,8751,436,10,30,2026-07-29
23175,1230,7869,390,48,96,2026-07-02
23176,1079,9646,148,30,120,2026-07-04
23177,844,3896,299,22,88,2026-07-21
23178,1043,5538,392,26,104,2026-07-26
23179,86,5249,24,44,176,2026-07-18
23180,1185,2608,96,48,192,2026-07-08
23181,460,2917,48,43,215,2026-07-27
23182,213,8841,260,28,140,2026-07-24
23183,477,1305,255,30,60,2026-07-27
23184,963,2661,450,16,48,2026-07-17
23185,1017,2369,133,34,102,2026-08-07
23186,552,4236,98,40,120,2026-08-22
23187,65,6978,131,40,200,2026-07-14
23188,907,6688,365,43,129,2026-07-20
23189,78,8865,91,22,110,2026-08-23
23190,396,1867,192,11,55,2026-08-17
23191,835,8459,50,38,76,2026-08-05
23192,207,4124,202,19,76,2026-07-12
23193,1109,289,121,36,180,2026-06-29
23194,352,6035,266,43,215,2026-07-09
23195,312,6156,76,50,100,2026-08-02
23196,419,5583,445,48,144,2026-08-16
23197,191,166,363,40,80,2026-07-22
23198,219,8426,373,46,184,2026-07-03
23199,751,508,348,45,180,2026-08-19
23200,162,3067,272,50,200,2026-07-06
23201,1127,9066,304,28,112,2026-07-07
23202,850,9239,117,40,160,2026-08-17
23203,1217,7634,109,41,164,2026-07-03
23204,668,433,478,41,123,2026-08-26
23205,1150,8615,338,13,26,2026-08-21
23206,887,3622,383,45,135,2026-08-27
23207,1122,4745,391,36,144,2026-07-04
23208,895,5553,122,10,50,2026-08-13
23209,397,1161,412,32,96,2026-07-08
23210,1110,5518,304,27,108,2026-08-23
23211,1238,1616,416,18,90,2026-07-18
23212,6,3002,360,22,66,2026-07-19
23213,454,537,266,10,30,2026-07-17
23214,99,3280,67,43,215,2026-08-24
23215,1128,4460,268,34,68,2026-08-11
23216,1018,6451,8,22,110,2026-07-26
23217,177,121,217,15,60,2026-07-04
23218,635,4123,328,26,104,2026-08-06
23219,507,7858,184,40,120,2026-07-17
23220,253,6547,266,15,60,2026-08-13
23221,1210,4495,251,43,129,2026-08-15
23222,926,6405,252,22,66,2026-07-13
23223,1050,1844,114,50,200,2026-07-23
23224,1021,3932,473,17,51,2026-07-31
23225,1109,4103,99,10,40,2026-07-01
23226,574,6141,258,42,126,2026-08-09
23227,809,543,110,20,100,2026-07-23
23228,349,3260,49,29,145,2026-08-19
23229,514,5456,352,22,110,2026-07-04
23230,692,7933,453,44,132,2026-07-05
23231,647,1841,305,28,84,2026-07-26
23232,300,5616,327,32,160,2026-08-21
23233,974,1374,155,41,82,2026-07-05
23234,861,3354,467,31,62,2026-07-27
23235,856,9574,292,38,190,2026-08-10
23236,67,7655,59,38,190,2026-07-10
23237,455,1819,288,16,32,2026-07-27
23238,274,804,228,30,90,2026-07-08
23239,833,1122,307,30,150,2026-08-03
23240,1183,6180,202,20,80,2026-08-05
23241,1079,4138,314,16,80,2026-08-26
23242,169,6404,15,15,60,2026-08-03
23243,836,7489,335,16,80,2026-07-14
23244,789,9910,278,13,39,2026-06-30
23245,916,2150,73,13,65,2026-07-30
23246,1181,3873,111,27,54,2026-07-29
23247,337,5867,381,12,60,2026-07-08
23248,415,2473,27,41,82,2026-07-30
23249,627,7916,341,39,117,2026-08-06
23250,818,2766,396,30,90,2026-07-13
23251,512,7312,424,30,60,2026-07-06
23252,1149,8751,305,46,92,2026-07-12
23253,872,5158,75,41,205,2026-07-12
23254,626,1932,353,16,48,2026-07-02
23255,1096,8594,191,19,95,2026-07-16
23256,622,9965,430,23,92,2026-08-02
23257,248,2853,349,46,92,2026-07-04
23258,542,7907,408,24,96,2026-07-11
23259,419,3188,438,20,60,2026-07-10
23260,1208,6542,124,20,60,2026-07-18
23261,491,2925,460,20,60,2026-08-08
23262,1184,7407,321,40,120,2026-07-19
23263,709,3141,238,19,95,2026-08-09
23264,272,8850,394,16,48,2026-08-19
23265,671,2201,348,19,38,2026-07-03
23266,400,7740,65,38,190,2026-07-24
23267,445,2485,392,24,72,2026-07-20
23268,266,1391,462,39,117,2026-08-16
23269,936,4436,361,16,32,2026-08-08
23270,1169,9259,65,29,116,2026-08-10
23271,708,6309,193,22,88,2026-07-05
23272,695,5454,460,28,84,2026-08-08
23273,1174,3717,208,13,65,2026-07-20
23274,485,9888,85,40,120,2026-08-17
23275,395,6410,150,11,33,2026-08-21
23276,885,4294,167,42,210,2026-08-07
23277,549,8002,464,47,235,2026-07-11
23278,421,2740,438,35,175,2026-07-31
23279,125,6581,162,17,51,2026-08-23
23280,317,7864,399,19,76,2026-08-05
23281,930,4402,237,28,140,2026-07-06
23282,806,8573,317,23,46,2026-07-19
23283,1085,7856,306,25,100,2026-08-24
23284,421,1366,463,49,98,2026-07-10
23285,138,4040,391,25,100,2026-07-17
23286,1183,8004,480,17,85,2026-08-18
23287,94,9189,61,12,24,2026-07-30
23288,1106,8415,307,35,175,2026-08-23
23289,844,9121,287,23,115,2026-07-12
23290,101,6572,148,13,52,2026-08-24
23291,1246,2468,485,22,110,2026-07-27
23292,1040,1357,64,40,160,2026-08-26
23293,565,7196,270,21,42,2026-08-18
23294,1124,2790,150,33,132,2026-07-16
23295,334,7434,154,32,128,2026-07-02
23296,178,7597,156,34,68,2026-08-24
23297,118,5424,16,21,42,2026-07-10
23298,719,9476,412,38,190,2026-07-03
23299,767,5072,311,28,140,2026-07-09
23300,86,9505,481,27,135,2026-07-22
23301,450,3604,190,31,62,2026-07-25
23302,604,4901,469,40,120,2026-08-06
23303,630,8396,57,39,195,2026-07-26
23304,227,3121,225,45,180,2026-07-01
23305,72,5889,358,46,184,2026-08-16
23306,709,4932,177,31,155,2026-07-15
23307,992,973,493,31,93,2026-08-04
23308,1148,1882,305,31,155,2026-07-31
23309,1095,1657,50,34,102,2026-08-19
23310,155,5546,344,37,111,2026-08-25
23311,546,4203,470,32,160,2026-07-08
23312,861,8584,84,44,220,2026-07-12
23313,695,9432,344,30,150,2026-07-30
23314,36,7452,469,41,82,2026-08-20
23315,1098,5015,433,42,84,2026-08-23
23316,563,8579,336,41,205,2026-08-06
23317,124,6512,166,29,145,2026-07-16
23318,1230,6170,203,50,150,2026-08-01
23319,186,6064,96,32,96,2026-08-09
23320,758,3996,345,38,190,2026-08-05
23321,22,4269,36,10,40,2026-07-08
23322,250,3537,371,40,120,2026-07-01
23323,523,6034,296,20,100,2026-08-23
23324,586,8814,132,39,117,2026-08-26
23325,515,8896,354,13,26,2026-07-12
23326,145,9697,244,47,235,2026-07-03
23327,112,2357,270,42,84,2026-07-15
23328,401,2768,225,17,51,2026-08-01
23329,837,8798,29,10,20,2026-07-13
23330,137,6362,128,46,138,2026-07-29
23331,861,5030,59,34,102,2026-08-07
23332,438,8865,384,21,84,2026-08-27
23333,1188,1045,441,18,36,2026-08-18
23334,266,4317,123,23,46,2026-07-02
23335,662,8989,81,29,58,2026-08-13
23336,455,6529,176,41,82,2026-07-07
23337,259,5160,435,12,36,2026-08-14
23338,432,1882,114,43,129,2026-08-27
23339,1192,7381,77,30,150,2026-07-28
23340,166,7596,327,44,220,2026-08-04
23341,679,3797,143,19,95,2026-07-28
23342,178,6891,283,24,120,2026-08-17
23343,1170,2511,310,22,88,2026-08-27
23344,297,5942,56,45,135,2026-08-23
23345,344,7973,417,16,64,2026-07-01
23346,446,1668,46,22,88,2026-07-10
23347,371,3957,455,24,120,2026-06-29
23348,287,2669,121,22,88,2026-08-03
23349,729,2450,171,37,111,2026-07-13
23350,64,3412,144,36,180,2026-08-19
23351,54,5759,157,32,64,2026-08-08
23352,963,7930,272,38,76,2026-08-27
23353,209,5932,462,50,200,2026-07-25
23354,562,3028,239,45,225,2026-08-11
23355,527,4133,487,33,132,2026-07-18
23356,1246,7110,474,34,68,2026-08-27
23357,990,2596,457,18,36,2026-07-02
23358,648,2911,426,32,128,2026-07-03
23359,349,9856,272,24,48,2026-07-28
23360,437,8169,340,50,200,2026-07-13
23361,1180,337,229,46,230,2026-08-16
23362,301,8938,370,41,205,2026-07-19
23363,462,1146,156,48,240,2026-07-15
23364,129,2045,354,23,92,2026-08-03
23365,1186,822,195,35,175,2026-07-30
23366,313,5978,298,41,164,2026-07-18
23367,716,5579,248,45,225,2026-07-17
23368,1036,5265,114,27,54,2026-07-14
23369,301,9238,365,38,190,2026-08-23
23370,501,4100,452,14,70,2026-08-19
23371,513,1436,49,47,141,2026-08-15
23372,375,5099,245,23,115,2026-08-18
23373,103,1578,217,16,48,2026-07-03
23374,291,4378,324,34,102,2026-07-20
23375,515,995,407,23,115,2026-08-16
23376,835,2359,121,34,136,2026-07-11
23377,520,4911,424,40,80,2026-08-25
23378,119,9810,413,29,116,2026-08-06
23379,395,6791,229,17,85,2026-08-09
23380,731,6818,264,32,128,2026-08-07
23381,157,8552,394,10,50,2026-08-04
23382,582,8917,43,12,24,2026-07-22
23383,186,7576,101,44,176,2026-08-23
23384,772,3454,259,39,78,2026-07-17
23385,353,3523,59,25,75,2026-08-26
23386,1209,8939,287,22,110,2026-08-21
23387,216,4629,475,37,185,2026-08-01
23388,116,5974,379,50,250,2026-07-17
23389,660,4774,149,11,55,2026-07-22
23390,865,3480,333,13,26,2026-08-12
23391,1067,5561,103,12,36,2026-07-18
23392,172,6569,119,17,85,2026-07-01
23393,10,4327,62,10,30,2026-08-19
23394,705,8304,282,34,68,2026-07-03
23395,917,1131,232,35,105,2026-07-12
23396,107,80,5,20,40,2026-08-12
23397,417,3250,281,43,129,2026-07-24
23398,1124,4436,70,47,188,2026-08-18
23399,1138,3513,242,32,96,2026-08-03
23400,1089,4862,11,28,84,2026-08-22
23401,429,4396,140,16,64,2026-07-27
23402,407,9353,288,38,114,2026-08-22
23403,1052,2319,423,50,200,2026-08-22
23404,619,7814,8,11,44,2026-08-15
23405,806,4251,57,37,111,2026-07-12
23406,547,6254,291,11,22,2026-07-20
23407,1059,2150,151,34,136,2026-07-08
23408,312,8479,156,29,58,2026-07-21
23409,698,7975,500,31,155,2026-07-02
23410,1030,9592,497,12,36,2026-06-28
23411,146,8388,453,15,45,2026-08-18
23412,519,4107,257,42,210,2026-08-17
23413,1003,8165,67,37,74,2026-07-12
23414,1118,5071,321,47,188,2026-08-04
23415,155,6047,331,47,235,2026-07-25
23416,336,2351,173,22,88,2026-07-08
23417,504,5101,313,38,114,2026-07-27
23418,574,5750,348,23,46,2026-07-09
23419,663,6861,7,11,44,2026-07-09
23420,260,5349,91,29,58,2026-07-26
23421,499,6591,332,31,93,2026-08-14
23422,183,1143,80,41,205,2026-07-17
23423,551,6260,366,49,147,2026-08-01
23424,598,2947,333,10,20,2026-08-19
23425,123,8658,186,38,152,2026-07-15
23426,1052,1175,349,11,33,2026-07-09
23427,995,1936,9,18,36,2026-06-28
23428,516,7264,395,37,111,2026-07-05
23429,743,8058,390,48,96,2026-07-06
23430,446,8478,313,30,90,2026-07-13
23431,156,5213,373,43,215,2026-07-13
23432,172,2212,122,21,84,2026-07-20
23433,35,85,318,15,75,2026-08-23
23434,290,6304,18,43,86,2026-07-13
23435,949,1987,199,13,52,2026-07-21
23436,1121,6650,99,33,132,2026-06-29
23437,1033,2667,96,40,200,2026-07-23
23438,580,7450,79,20,80,2026-08-03
23439,69,3558,249,29,116,2026-08-15
23440,23,6159,423,18,90,2026-08-13
23441,1184,3841,329,29,87,2026-08-05
23442,341,8723,157,41,82,2026-07-14
